id_cidade;nm_cidade;uf
3513;Iracemápolis;SP
3514;Irapuã;SP
3515;Irapuru;SP
3516;Itaberá;SP
3517;Itaí;SP
3518;Itajobi;SP
3519;Itaju;SP
3520;Itanhaém;SP
3521;Itaóca;SP
3522;Itapecerica da Serra;SP
3523;Itapetininga;SP
3524;Itapeva;SP
3525;Itapevi;SP
3526;Itapira;SP
3527;Itapirapuã Paulista;SP
3528;Itápolis;SP
3529;Itaporanga;SP
3530;Itapuí;SP
3531;Itapura;SP
3532;Itaquaquecetuba;SP
3533;Itararé;SP
3534;Itariri;SP
3535;Itatiba;SP
3536;Itatinga;SP
3537;Itirapina;SP
3538;Itirapuã;SP
3539;Itobi;SP
3540;Itu;SP
3541;Itupeva;SP
3542;Ituverava;SP
3543;Jaborandi;SP
3544;Jaboticabal;SP
3545;Jacareí;SP
3546;Jaci;SP
3547;Jacupiranga;SP
3548;Jaguariúna;SP
3549;Jales;SP
3550;Jambeiro;SP
3551;Jandira;SP
3552;Jardinópolis;SP
3553;Jarinu;SP
3554;Jaú;SP
3555;Jeriquara;SP
3556;Joanópolis;SP
3557;João Ramalho;SP
3558;José Bonifácio;SP
3559;Júlio Mesquita;SP
3560;Jumirim;SP
3561;Jundiaí;SP
3562;Junqueirópolis;SP
3563;Juquiá;SP
3564;Juquitiba;SP
3565;Lagoinha;SP
3566;Laranjal Paulista;SP
3567;Lavínia;SP
3568;Lavrinhas;SP
3569;Leme;SP
3570;Lençóis Paulista;SP
3571;Limeira;SP
3572;Lindóia;SP
3573;Lins;SP
3574;Lorena;SP
3575;Lourdes;SP
3576;Louveira;SP
3577;Lucélia;SP
3578;Lucianópolis;SP
3579;Luís Antônio;SP
3580;Luiziânia;SP
3581;Lupércio;SP
3582;Lutécia;SP
3583;Macatuba;SP
3584;Macaubal;SP
3585;Macedônia;SP
3586;Magda;SP
3587;Mairinque;SP
3588;Mairiporã;SP
3589;Manduri;SP
3590;Marabá Paulista;SP
3591;Maracaí;SP
3592;Marapoama;SP
3593;Mariápolis;SP
3594;Marília;SP
3595;Marinópolis;SP
3596;Martinópolis;SP
3597;Matão;SP
3598;Mauá;SP
3599;Mendonça;SP
3600;Meridiano;SP
3601;Mesópolis;SP
3602;Miguelópolis;SP
3603;Mineiros do Tietê;SP
3604;Miracatu;SP
3605;Mira Estrela;SP
3606;Mirandópolis;SP
3607;Mirante do Paranapanema;SP
3608;Mirassol;SP
3609;Mirassolândia;SP
3610;Mococa;SP
3611;Mogi das Cruzes;SP
3612;Mogi Guaçu;SP
3613;Moji Mirim;SP
3614;Mombuca;SP
3615;Monções;SP
3616;Mongaguá;SP
3617;Monte Alegre do Sul;SP
3618;Monte Alto;SP
3619;Monte Aprazível;SP
3620;Monte Azul Paulista;SP
3621;Monte Castelo;SP
3622;Monteiro Lobato;SP
3623;Monte Mor;SP
3624;Morro Agudo;SP
3625;Morungaba;SP
3626;Motuca;SP
3627;Murutinga do Sul;SP
3628;Nantes;SP
3629;Narandiba;SP
3630;Natividade da Serra;SP
3631;Nazaré Paulista;SP
3632;Neves Paulista;SP
3633;Nhandeara;SP
3634;Nipoã;SP
3635;Nova Aliança;SP
3636;Nova Campina;SP
3637;Nova Canaã Paulista;SP
3638;Nova Castilho;SP
3639;Nova Europa;SP
3640;Nova Granada;SP
3641;Nova Guataporanga;SP
3642;Nova Independência;SP
3643;Novais;SP
3644;Nova Luzitânia;SP
3645;Nova Odessa;SP
3646;Novo Horizonte;SP
3647;Nuporanga;SP
3648;Ocauçu;SP
3649;Óleo;SP
3650;Olímpia;SP
3651;Onda Verde;SP
3652;Oriente;SP
3653;Orindiúva;SP
3654;Orlândia;SP
3655;Osasco;SP
3656;Oscar Bressane;SP
3657;Osvaldo Cruz;SP
3658;Ourinhos;SP
3659;Ouroeste;SP
3660;Ouro Verde;SP
3661;Pacaembu;SP
3662;Palestina;SP
3663;Palmares Paulista;SP
3664;Palmeira D'Oeste;SP
3665;Palmital;SP
3666;Panorama;SP
3667;Paraguaçu Paulista;SP
3668;Paraibuna;SP
3669;Paraíso;SP
3670;Paranapanema;SP
3671;Paranapuã;SP
3672;Parapuã;SP
3673;Pardinho;SP
3674;Pariquera-Açu;SP
3675;Parisi;SP
3676;Patrocínio Paulista;SP
3677;Paulicéia;SP
3678;Paulínia;SP
3679;Paulistânia;SP
3680;Paulo de Faria;SP
3681;Pederneiras;SP
3682;Pedra Bela;SP
3683;Pedranópolis;SP
3684;Pedregulho;SP
3685;Pedreira;SP
3686;Pedrinhas Paulista;SP
3687;Pedro de Toledo;SP
3688;Penápolis;SP
3689;Pereira Barreto;SP
3690;Pereiras;SP
3691;Peruíbe;SP
3692;Piacatu;SP
3693;Piedade;SP
