id_cidade;nm_cidade;uf
5551;Sítio D'Abadia;GO
5552;Taquaral de Goiás;GO
5553;Teresina de Goiás;GO
5554;Terezópolis de Goiás;GO
5555;Três Ranchos;GO
5556;Trindade;GO
5557;Trombas;GO
5558;Turvânia;GO
5559;Turvelândia;GO
5560;Uirapuru;GO
5561;Uruaçu;GO
5562;Uruana;GO
5563;Urutaí;GO
5564;Valparaíso de Goiás;GO
5565;Varjão;GO
5566;Vianópolis;GO
5567;Vicentinópolis;GO
5568;Vila Boa;GO
5569;Vila Propício;GO
